ID_CORRELATIVO,ATTRITION
47411,0.4776722192764282
39861,0.3261110782623291
38898,0.007732043974101543
50927,0.22944790124893188
32969,0.9167090058326721
89661,0.1028856411576271
12197,0.034598056226968765
71520,8.681026520207524e-05
59759,0.942037045955658
36743,0.0615265890955925
10736,0.0019424603087827563
5106,0.9354427456855774
44506,0.2581087052822113
47767,0.38420599699020386
74686,0.013005607761442661
63023,0.000612598960287869
13584,0.6999515295028687
317,0.018978910520672798
62570,0.09840475022792816
68244,0.0060491012409329414
72881,0.09324383735656738
18280,1.0153077028007829e-06
70682,4.881032873527147e-05
79902,0.2277006357908249
35073,0.05989542230963707
84331,0.7316705584526062
70921,0.005087571684271097
82245,0.14190198481082916
17714,0.05796893313527107
13993,6.625015885219909e-06
658,0.10081015527248383
33916,0.5803496837615967
92737,0.07316334545612335
22844,0.019188154488801956
93339,0.16464540362358093
29572,3.348643804201856e-05
24751,0.8406369090080261
37862,0.0008387611014768481
26676,0.017575878649950027
8675,0.13068287074565887
64245,0.041091736406087875
57248,0.8144688606262207
3531,1.540165158075979e-06
9834,0.00012715053162537515
74246,0.004359647165983915
56683,0.0024957519490271807
16847,0.0010031358106061816
96617,0.02575744315981865
94167,8.492568667861633e-06
42800,0.46663782000541687
70106,0.07817080616950989
42486,0.5702709555625916
78076,0.08203236013650894
85819,0.7289257645606995
15786,0.5395740866661072
61483,0.013726843520998955
25630,0.0030645469669252634
22501,0.04238833114504814
92447,0.01599535346031189
13795,0.0007825751090422273
57101,7.261947757797316e-05
55077,0.014415135607123375
47600,0.2409822642803192
5924,0.942037045955658
34900,0.009014382027089596
91990,0.09823387861251831
50268,0.19577853381633759
66401,0.03399329632520676
18014,1.6004578355932608e-05
20006,0.009723855182528496
55391,0.42806342244148254
40304,0.4758840501308441
12832,0.10312183201313019
41746,0.0001319299772148952
69384,0.19053667783737183
56225,0.29978761076927185
46522,4.849919150728965e-06
59922,0.019418327137827873
48609,0.7607734799385071
77235,0.4028628170490265
8082,0.03982580080628395
65539,0.03232797235250473
39769,0.08184383064508438
96098,0.0743628591299057
86925,0.7332055568695068
53370,0.1171204000711441
60773,0.27772462368011475
47138,0.5546665787696838
44098,3.8877283259353135e-06
61301,0.0024704388342797756
38956,0.10000722855329514
7585,0.6837834715843201
14240,0.04808954522013664
49732,0.2620464265346527
48849,9.660902122732296e-08
72202,0.1000349149107933
14480,0.061815932393074036
33035,6.453149836715966e-08
43985,0.6992336511611938
85217,0.003533576847985387
8121,0.22471432387828827
95484,0.07435981184244156
57781,3.4187964047305286e-05
85281,2.8755273433489492e-06
71928,0.028215542435646057
79044,0.00014253443805500865
54020,0.13850568234920502
46617,0.02128731831908226
3924,0.4477708339691162
76379,0.06477417051792145
62379,0.2622888684272766
80390,0.25612252950668335
95214,2.831801975844428e-05
24624,0.613532543182373
89328,0.0027101945597678423
85616,0.03732775151729584
84393,0.1727854311466217
63954,0.08095602691173553
20998,0.07889492064714432
42995,0.001761909108608961
67212,0.014961443841457367
95562,0.018994081765413284
1869,0.22135509550571442
81929,0.010036570020020008
72552,0.058846697211265564
34425,0.043670278042554855
83123,0.18526531755924225
90228,0.051946740597486496
27741,0.10496535897254944
53991,0.0009035888942889869
15167,0.00040089531103149056
29006,1.697170955594629e-05
86461,0.09109105914831161
22615,0.9384942650794983
90108,0.019953185692429543
12561,0.05484216660261154
18306,0.401694118976593
78913,0.16394329071044922
38785,0.0036572637036442757
13919,0.0012056751875206828
59619,0.0008417041972279549
17801,0.004599147476255894
11683,0.032460469752550125
50393,0.5371103882789612
1414,0.11639124900102615
49705,0.06854380667209625
11495,0.0007228102185763419
74515,0.04289507120847702
87870,0.2692238986492157
18347,0.0036769018042832613
3854,0.27242448925971985
19733,0.12258840352296829
44194,0.15274327993392944
80652,0.7495660185813904
22356,0.6610297560691833
56887,0.013280021958053112
54654,0.2839873433113098
81154,0.1442037671804428
60139,0.0003182537038810551
49481,0.4259053170681
13027,0.002504251664504409
6073,0.30066922307014465
21221,0.0029846231918781996
78849,0.009283061139285564
98453,0.009166785515844822
43204,0.8904884457588196
49495,0.20354920625686646
50040,0.09727194160223007
62238,0.7626997232437134
96941,0.11593680083751678
51613,0.7367565035820007
28840,0.003013480454683304
88334,0.555613100528717
40679,0.5924304723739624
91906,0.5304053425788879
61997,0.229257270693779
96234,0.010891858488321304
35191,0.027621855959296227
99214,0.09280692785978317
94474,0.014053065329790115
70794,0.2167077511548996
96104,0.0002704474318306893
63209,3.2198499866353814e-06
78212,0.7607734799385071
9699,0.45359450578689575
89800,2.7416026568971574e-05
52248,0.17833930253982544
48960,0.0020037852227687836
77980,0.6084892153739929
58769,0.581856906414032
74585,0.00290099298581481
33294,0.001505303313024342
93240,0.564232349395752
27238,0.9110264182090759
2569,0.5072368383407593
51644,0.01356614287942648
48318,0.010347120463848114
9421,0.10151432454586029
77916,0.015454402193427086
11814,0.04552098363637924
61073,0.36815184354782104
64158,3.6803849070565775e-05
2805,5.875738224858651e-07
72093,0.7216956615447998
48104,0.05034712329506874
20668,0.3384888172149658
68085,0.15956704318523407
63923,0.015368645079433918
53517,0.1667443960905075
3104,0.8342562317848206
99805,0.321395605802536
39359,0.19127792119979858
18783,7.099607501004357e-06
15511,0.619145929813385
77153,0.00014664897753391415
45019,0.5989037156105042
85462,0.0004823287599720061
96718,0.0034349437337368727
34821,0.06220285966992378
22810,0.04067939519882202
93544,0.048399534076452255
35535,0.06135714799165726
65259,0.3252136707305908
75047,0.0011496832594275475
58877,0.017348429188132286
64070,0.061260636895895004
41996,0.23196063935756683
71713,0.09243755042552948
38718,0.007509273011237383
17155,0.8237242102622986
24713,0.0015472532249987125
62892,0.0
29011,0.05064995214343071
6645,0.0008709751418791711
41304,0.0014184591127559543
58739,0.025568116456270218
23285,0.04404941201210022
48191,0.0058424281887710094
97795,0.00031434086849913
6696,0.055220093578100204
64069,0.014315806329250336
82691,0.2917552888393402
18615,0.11939016729593277
62684,0.2920343279838562
9287,0.06277600675821304
6874,0.0717945396900177
22369,0.03467489033937454
92953,0.04636676609516144
84842,0.008298627100884914
28468,0.15899868309497833
30792,0.4521365165710449
13171,0.3211579918861389
17252,0.24408648908138275
40297,2.1905891117057763e-05
98009,0.0020135254599153996
15527,0.000544646056368947
7383,0.12752361595630646
5269,0.025405263528227806
